5.911707223251543155e+02,0.000000000000000000e+00,3.168070542954870348e+02
0.000000000000000000e+00,5.925926778585454713e+02,2.284456926125356233e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
